id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
24358375,"St Lawrence Apartment in Alfama, Lisbon Historic Center",183773664,Margarida,Lisboa,Santa Maria Maior,38.71391,-9.13436,Entire home/apt,84,2,131,2021-12-04,3.00,3,259,24,68786/AL
24363883,Cute private room,183862161,Dragana,Lisboa,Arroios,38.72289,-9.1353,Private room,85,1,0,,,1,89,0,6047AL
24365549,Unique 2 Bdr Apt Sea View @ Baixa Alfama B,2284889,Lourenço,Lisboa,Santa Maria Maior,38.70911,-9.13378,Entire home/apt,152,3,108,2021-12-06,2.46,2,307,16,70018/AL
24366145,Ribamar Glocal House with Swimming Pool | Ericeira,183880070,Dino,Mafra,Santo Isidoro,39.00042,-9.41774,Entire home/apt,151,5,6,2020-08-12,0.15,2,260,0,59334/AL
24366923,Free Parking in Lisbon Center - in 3D,183885678,Betina,Lisboa,Santa Maria Maior,38.71481,-9.13707,Entire home/apt,74,3,134,2021-11-14,3.02,1,341,20,7015/AL
24367333,Vale Quiet & Comfort Flat,5691663,"Alexandra, Pedro",Lisboa,Misericrdia,38.71273,-9.15076,Entire home/apt,77,2,141,2021-11-28,3.17,65,322,27,67286/AL
24368328,Charming private Room in the heart of Lisbon,1599544,Tiago,Lisboa,Penha de Frana,38.7331,-9.12906,Private room,30,2,26,2021-10-31,0.59,1,321,4,Exempt
24370237,MIKASA,99256788,Rosabela,Lisboa,Arroios,38.72932,-9.13433,Entire home/apt,70,4,3,2018-05-03,0.07,2,69,0,66430/AL
24371253,Lovely flat in Adamastor,24116626,Marisa,Lisboa,Misericrdia,38.71022,-9.14849,Entire home/apt,85,4,39,2021-11-08,0.89,10,279,2,68477/AL
24372461,"[2br] Quiet, safe neighbourhood in the city centre",4922515,Zé,Lisboa,Campo de Ourique,38.71861,-9.15944,Entire home/apt,100,2,93,2020-10-05,2.12,4,0,0,57191/AL
24374296,Casa Ribas,179820874,João,Mafra,Ericeira,38.96335,-9.41801,Entire home/apt,53,5,17,2020-10-23,0.40,2,17,0,63396/AL
24377479,Casa AL Fado,183977956,Carolina,Lisboa,Santa Maria Maior,38.71286,-9.12602,Entire home/apt,90,2,63,2021-11-22,1.44,1,356,5,67256/AL
24383588,LxWay Apartments Santa Marta 2º Dto.,11707167,LxWay,Lisboa,Santo Antnio,38.72194,-9.14505,Entire home/apt,75,2,5,2020-02-16,0.11,10,0,0,68347/AL
24385162,ERICEIRA HOLIDAY STUDIO ✔️POOL✔️TERRACE ✔️PARKING,140383680,Petra,Mafra,Ericeira,38.98101,-9.41344,Entire home/apt,50,6,21,2020-01-13,0.49,3,237,0,64118/AL
24388727,Mafra Guest House - Quádruplo Familiar,183712322,Eduardo,Mafra,Mafra,38.94083,-9.33045,Private room,79,1,0,,,5,312,0,94666/AL
24389065,Mafra Guest House - Twin Room,183712322,Eduardo,Mafra,Mafra,38.94076,-9.33158,Private room,59,1,1,2020-02-16,0.05,5,312,0,94666/AL
24391633,Mafra Guest House - Triplo,183712322,Eduardo,Mafra,Mafra,38.94252,-9.32979,Private room,69,1,0,,,5,312,0,94666/AL
24392327,Mafra Guest House - Duplo,183712322,Eduardo,Mafra,Mafra,38.94062,-9.33143,Private room,59,1,1,2018-08-05,0.02,5,312,0,94666/AL
24395718,Beach Skyline - Loft,184135782,Ricardo E Kim,Cascais,Carcavelos e Parede,38.69668,-9.36159,Entire home/apt,80,20,13,2019-09-04,0.30,1,362,0,68666/AL
24397950,BAIRRO ALTO STYLISH by HOMING,104083974,Homing,Lisboa,Misericrdia,38.71288,-9.14506,Entire home/apt,70,2,27,2021-10-29,0.61,73,349,11,68673/AL
24402202,13 Double Room,17733765,Maria,Lisboa,Penha de Frana,38.73085,-9.13165,Private room,51,2,5,2021-09-21,0.13,24,273,3,58343/AL
24404665,Beautiful apartment in Bairro Alto -Quiet,5691663,"Alexandra, Pedro",Lisboa,Misericrdia,38.71247,-9.14513,Entire home/apt,73,2,93,2021-11-25,2.21,65,337,19,67704/AL
24407121,LUCKY´S GUEST HOUSE - Room 1 - Suite,184045508,Maria,Cascais,Cascais e Estoril,38.70446,-9.38452,Private room,79,1,11,2021-11-21,0.34,6,356,7,50809/AL
24410571,Luxury Apartment very quiet at a great location close to Time Out Market Lisbon,11892078,My Place For You,Lisboa,Misericrdia,38.70829,-9.15187,Entire home/apt,124,2,89,2021-11-11,2.02,3,220,18,61657/AL
24411693,Charming Apartment Near Center,181847118,Ricardo,Lisboa,So Vicente,38.71838,-9.12175,Entire home/apt,52,3,69,2021-11-26,1.59,1,318,11,78056/AL
24415618,Casa Mia,166746250,Alzira,Lisboa,Santo Antnio,38.7208,-9.14179,Entire home/apt,40,3,86,2021-12-06,1.94,1,133,12,62028/AL
24423053,Amazing modern Flat hotel,184409364,Adalberto,Odivelas,Odivelas,38.792164,-9.1883,Entire home/apt,112,2,5,2019-08-07,0.11,1,286,0,63691/AL
24425300,GOLDENEYE,130927527,Dominique,Alenquer,Vila Verde dos Francos,39.16093,-9.1124,Private room,61,1,0,,,7,340,0,CAE: 55204-OUTROS LOCAIS ALOJAMENTO
24425463,Castilho Lux,92008545,CL Siblings,Lisboa,Avenidas Novas,38.72906,-9.15741,Entire home/apt,400,1,40,2020-02-10,0.91,1,161,0,85022/AL
24426168,A House in the Woods,184443057,Diogo,Sintra,Colares,38.78737,-9.45642,Entire home/apt,80,2,35,2021-11-14,0.81,2,319,8,8530/AL
24428698,iSleep Ericeira Beach House    -SURF & BEACHFRONT-,184466179,Maria,Mafra,Ericeira,38.97457,-9.41952,Entire home/apt,153,5,39,2021-11-17,0.96,1,287,16,70038/AL
24428880,Santo Antonio Villa 2 Bedroom.Spacious Quiet Clean,152868401,Benson,Cascais,Alcabideche,38.71163,-9.4106,Entire home/apt,189,5,20,2021-09-01,0.48,1,0,4,65183/AL
24435910,Avenue 17,184543124,A Imobiliaria,Lisboa,Avenidas Novas,38.72867,-9.14864,Entire home/apt,55,3,69,2020-03-18,1.57,1,37,0,64697/AL
24436973,Lisbon Boutique Alfama 3 with Patio,10058743,Rentportugal,Lisboa,Santa Maria Maior,38.71107,-9.12961,Entire home/apt,51,1,156,2021-12-02,3.85,16,111,49,66361/Al
24437702,Pine Garden Cascais Guia Apartment,134217335,Apartment,Cascais,Cascais e Estoril,38.69763,-9.44197,Entire home/apt,171,3,2,2018-06-23,0.05,3,357,0,69940/AL
24437911,The Trendy Prince Lisbon Apartment,52947205,Butler,Lisboa,Misericrdia,38.71385,-9.14699,Entire home/apt,71,2,10,2021-12-05,0.23,14,340,8,69933/AL
24438144,The Central Lisbonary Apartment Lisbon,52947205,Butler,Lisboa,Estrela,38.70955,-9.15508,Entire home/apt,90,2,6,2021-11-14,0.14,14,355,5,69921/AL
24438794,Suite near Intendente Square (3),7347848,Helder,Lisboa,Santa Maria Maior,38.71861,-9.13612,Private room,30,1,47,2021-11-17,1.07,5,359,7,67526/AL
24439295,Cascais center dream house,45155267,Filipa,Cascais,Cascais e Estoril,38.69728,-9.42618,Entire home/apt,457,7,18,2021-10-21,0.43,1,191,2,84855/AL
24442747,Picoas Terrace - downtown with parking,91315710,Joana,Lisboa,Arroios,38.73039,-9.14669,Entire home/apt,79,2,25,2020-03-17,0.58,1,9,0,70561/AL
24442949,Majorda House,184598511,Leonor,Lisboa,So Vicente,38.71429,-9.12913,Entire home/apt,39,21,42,2021-09-20,1.00,2,254,2,37551/AL
24443064,Estoril Gourmand Villa by Sol Domus,21200870,Sol,Cascais,Alcabideche,38.72312,-9.38257,Entire home/apt,400,7,0,,,16,0,0,AL/65626
24443237,Malabar House,184598511,Leonor,Lisboa,Santa Maria Maior,38.71135,-9.12917,Entire home/apt,39,15,40,2020-10-05,0.94,2,277,0,35408/AL
24445366,Sunny Lisbon Old Town Flat with Garden in Alfama!,42479445,Joana,Lisboa,So Vicente,38.71345,-9.12555,Entire home/apt,79,2,92,2021-11-27,2.21,9,332,28,53422/AL
24450176,Blue Apartment Parede Beach House,184655890,Laura,Cascais,Carcavelos e Parede,38.69038,-9.354,Entire home/apt,85,2,53,2021-11-15,1.21,1,152,14,47355/AL
24450954,Costa do Castelo AP,178773842,Mouraria,Lisboa,Santa Maria Maior,38.716,-9.13339,Entire home/apt,49,2,156,2021-12-01,3.52,2,332,35,38388/AL
24451472,SUN AND SEA,184670887,Filomena,Torres Vedras,A dos Cunhados e Maceira,39.13878,-9.37877,Entire home/apt,75,5,12,2021-09-02,0.41,1,365,7,9996002912363
24451914,Lemon House,42947678,Tiago,Lisboa,So Vicente,38.7183,-9.12115,Entire home/apt,43,2,53,2021-11-15,1.22,2,164,9,Exempt
24452740,"Lovely Lisbon Renovated Flat, Old Town Bairro Alto",42479445,Joana,Lisboa,Misericrdia,38.71221,-9.14531,Entire home/apt,70,2,95,2021-11-10,2.15,9,252,11,8124/AL
24453362,Cosy bedroom in Family Apartment (20min Airport),32777633,David,Vila Franca De Xira,Vila Franca de Xira,38.96679,-8.98472,Private room,20,1,43,2020-02-24,0.97,2,115,0,Exempt
24458343,"Apartment with free parking space in Graça, Lisbon",132522481,Gonçalo,Lisboa,So Vicente,38.72242,-9.12283,Entire home/apt,54,1,126,2021-11-09,3.06,3,355,1,78036/AL
24460553,Arabesque Apartment,1208572,Felipe,Lisboa,Arroios,38.7309,-9.13653,Entire home/apt,110,1,7,2018-08-10,0.17,33,161,0,45811/AL
24464566,Casa da Azarujinha,89464528,Cristiana,Cascais,Cascais e Estoril,38.70222,-9.38532,Entire home/apt,59,2,51,2021-11-06,1.18,1,320,12,68210/AL
24464895,A Captivating Apartment Close to River Tagus in Lisbon,157141527,Nest@Lisbon,Lisboa,Misericrdia,38.707432,-9.143504,Entire home/apt,120,1,63,2021-12-02,1.56,17,340,6,65738/AL
24465544,"Building in citycenter, 7 apartments for big group",682628,Paulo Eduardo,Lisboa,Misericrdia,38.71415,-9.14445,Entire home/apt,266,2,4,2019-06-30,0.13,8,330,0,2695/AL
24466954,Garden House near Ericeira III,3953109,Feels Like Home,Sintra,So Joo das Lampas e Terrugem,38.89913,-9.43176,Entire home/apt,159,3,7,2021-08-08,0.24,281,333,3,22405/AL
24470859,Apartament 300 m S. Julião beach - Ericeira Terras,184831818,Bernardino,Mafra,Carvoeira,38.93213,-9.4087,Entire home/apt,63,7,14,2020-09-09,0.32,1,362,0,52192/AL
24473870,"LEI HOME- 2 #, 1b1b,GARDEN,NEAR BEACH",16569501,Lei,Cascais,Cascais e Estoril,38.70778,-9.41868,Entire home/apt,54,3,14,2021-09-24,0.35,3,330,3,113101/AL
24475545,Gulbenkian Gardens Apartment,154344674,Anibal,Lisboa,Avenidas Novas,38.73789,-9.15627,Entire home/apt,49,2,41,2020-01-03,0.93,6,0,0,66340/AL
24480986,Happy Stay Lisbon - Terrace Apartment,674521,Happy Stay Paris,Lisboa,So Vicente,38.72095,-9.13134,Entire home/apt,100,2,49,2021-11-14,1.13,1,106,9,62191/AL
24483283,Lisboa Apartment Elvira,47794202,Rui,Lisboa,Penha de Frana,38.73144,-9.1301,Entire home/apt,70,2,42,2021-11-21,0.96,1,212,7,68996/AL
24484981,"Moinho16 - The view! OMG, the view",184954107,Paula & Fernando,Oeiras,Barcarena,38.71765,-9.27187,Entire home/apt,180,6,2,2019-08-17,0.07,2,178,0,67886/AL - Moinho16
24485839,La terrasse de Sao Bento,105540604,Christophe,Lisboa,Misericrdia,38.71134,-9.15176,Entire home/apt,80,2,82,2021-11-14,1.86,14,345,9,66032/AL
24493510,Design Apartment  in Chiado II,185022435,Sofia,Lisboa,Santa Maria Maior,38.70986,-9.13852,Entire home/apt,115,2,47,2021-08-30,1.08,1,298,4,102867/ AL
24493752,Charming Brick Wall House,87636507,Miguel,Lisboa,Ajuda,38.7036,-9.20226,Entire home/apt,40,4,11,2021-10-31,0.34,5,342,5,Exempt
24495100,6 rooms LX Factory C&O,184966919,Olena,Lisboa,Alcntara,38.70421,-9.177,Entire home/apt,300,3,1,2021-11-11,1,5,360,1,66538/AL
24498745,Chiado Deluxe Apartment with Unique River view,185065318,Mafalda,Lisboa,Misericrdia,38.70791,-9.14184,Entire home/apt,229,2,114,2021-01-04,2.59,1,268,1,68264/AL
24503326,Apartments Center Bairro Alto 2E,46064752,Luis,Lisboa,Misericrdia,38.71282,-9.14534,Entire home/apt,74,2,9,2021-11-15,0.20,19,325,4,58114/AL
24505203,"☆Full of life☆ Spacious  apartment, Lisboa",29411085,Yiguang,Lisboa,Arroios,38.72617,-9.13394,Entire home/apt,81,3,64,2021-11-01,1.48,4,3,8,60980/AL
24507171,Hope house room 3,96832641,Lucy,Cascais,Cascais e Estoril,38.71709,-9.37887,Private room,39,2,9,2021-10-31,0.20,3,1,1,52734AL
24510953,Historical Central Apartment with Interior Terrace 62 by Lisbonne Collection,34827624,Lisbonne,Lisboa,So Vicente,38.71688,-9.12647,Entire home/apt,107,1,6,2021-11-21,0.15,38,352,3,61828/AL
24512430,Tiki's home!,117842267,Di,Amadora,guas Livres,38.74772,-9.21133,Private room,55,2,9,2019-06-29,0.22,1,361,0,Exempt
24515379,"Large 3 Bedroom Apartment, Peace Comfort in Chiado",155354572,Jose,Lisboa,Misericrdia,38.7106,-9.14487,Entire home/apt,126,2,90,2020-09-14,2.13,4,0,0,69197/AL
24515872,ANANÁS 75 - A LIFESTYLE EXPERIENCE IN CASCAIS,185195134,Pedro E Teresa,Cascais,Cascais e Estoril,38.70422,-9.433,Entire home/apt,80,3,61,2021-11-09,1.40,1,329,10,69448/AL
24517983,Suite King with balcony,179353381,Ppds,Lisboa,Santa Maria Maior,38.71175,-9.13672,Private room,134,1,3,2020-11-20,0.18,6,347,0,44912/AL
24519156,Suite king with balcony,179353381,Ppds,Lisboa,Santa Maria Maior,38.7108,-9.13762,Private room,129,1,2,2020-10-12,0.12,6,340,0,44912/AL
24519472,Graça Cozy Flat,3953109,Feels Like Home,Lisboa,Santa Maria Maior,38.71795,-9.13404,Entire home/apt,76,2,56,2021-11-03,1.27,281,285,4,37867/AL
24519944,"B in B, Lisbon  Suites-Suite King",179353381,Ppds,Lisboa,Santa Maria Maior,38.71243,-9.13737,Private room,136,1,1,2020-03-11,0.05,6,356,0,44912/AL
24520388,Hope house room 2,96832641,Lucy,Cascais,Cascais e Estoril,38.71718,-9.38086,Private room,28,1,10,2019-10-21,0.23,3,1,0,52737AL
24520601,Motorhome Om Free 4,104671338,Ricardo,Lisboa,Misericrdia,38.71212,-9.14705,Entire home/apt,114,3,8,2019-09-27,0.18,2,349,0,Exempt
24520625,"BinB, Suites- King Superior",179353381,Ppds,Lisboa,Santa Maria Maior,38.71175,-9.13672,Private room,148,1,4,2020-09-23,0.11,6,336,0,44912/AL
24520753,Room with  WC private   LX Factory Lisbon,184966919,Olena,Lisboa,Alcntara,38.7061,-9.17824,Private room,70,2,0,,,5,363,0,66538/AL
24521349,"BinB, Suites- suite Executiva",179353381,Ppds,Lisboa,Santa Maria Maior,38.7125,-9.13619,Private room,147,1,1,2020-09-05,0.07,6,354,0,44912/AL
24521514,"BinB, Lisbon Suites-King Delux",179353381,Ppds,Lisboa,Santa Maria Maior,38.7122,-9.13739,Private room,146,1,1,2020-09-19,0.07,6,351,0,44912/AL
24522580,Large Cottage house with mountain view near Lisbon,38945219,Fahad,Mafra,Venda do Pinheiro e Santo Estvo das Gals,38.92853,-9.23948,Entire home/apt,130,4,13,2020-10-30,0.44,1,201,0,110922/AL
24530343,Pedrouços 37,101959116,Miguel,Lisboa,Belm,38.69605,-9.21688,Entire home/apt,65,3,34,2021-12-07,0.78,1,155,5,82835/AL
24531749,LxWay Apartments Santa Marta 1º Dto.,11707167,LxWay,Lisboa,Santo Antnio,38.72194,-9.14505,Entire home/apt,80,2,5,2020-01-01,0.12,10,0,0,65514/AL
24532042,Lisbon Charm - Graça,49288267,Isabel & Helder,Lisboa,So Vicente,38.71977,-9.12969,Entire home/apt,65,3,9,2021-12-07,0.21,1,336,3,68527/AL
24538107,Warmly Decorated Loft with an Ocean View,35572779,Nuno,Cascais,Carcavelos e Parede,38.68923,-9.35958,Entire home/apt,100,4,59,2021-09-30,1.39,2,200,10,67293/AL
24538904,Garden Guesthouse near Santo Amaro beach,184793247,Martin & Ingrid,Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.68908,-9.31347,Entire home/apt,40,2,59,2021-12-07,1.35,1,284,3,70357/AL
24541311,BeByTheRiver Lisbon,6721931,Helena&João,Lisboa,Belm,38.69588,-9.21922,Entire home/apt,70,2,82,2020-03-20,1.86,1,75,0,69257/AL
24542234,Restauradores Modern Apartment,3953109,Feels Like Home,Lisboa,Santa Maria Maior,38.71561,-9.14262,Entire home/apt,131,2,27,2021-10-28,0.61,281,310,6,64724/AL
24542474,room C&O guest house LX Factory,184966919,Olena,Lisboa,Alcntara,38.70613,-9.17768,Private room,44,2,8,2021-12-03,0.20,5,363,5,66538/AL
24548407,Lisbon's Blue Room (great location),1208572,Felipe,Lisboa,Areeiro,38.743,-9.13982,Private room,20,1,14,2019-12-29,0.32,33,0,0,45811/AL
24550701,Cosy Apartment - Amadora,134584775,MCSilva,Amadora,Falagueira-Venda Nova,38.75711,-9.22671,Entire home/apt,69,2,2,2019-07-01,0.05,2,275,0,75272/AL
24555047,Estudio T41 -  Lisbon historic center,185507054,Luis,Lisboa,Santo Antnio,38.71681,-9.14551,Entire home/apt,42,1,232,2021-11-21,5.28,2,340,22,70221/AL
24564347,Quarto de casal magnífico nos Bons Dias,185008523,Arminda,Odivelas,Ramada e Caneas,38.80413,-9.18737,Private room,75,1,0,,,1,180,0,Exempt
24565413,Pine Room (City + Beach) - New,1208572,Felipe,Lisboa,Alcntara,38.69878,-9.19011,Private room,17,1,19,2019-11-01,0.46,33,162,0,53734/AL
24567519,Amazing apt between Alfama  Graça,753902,Bruno,Lisboa,So Vicente,38.71829,-9.12449,Entire home/apt,80,3,19,2020-07-06,0.56,6,10,0,74724/AL
24568234,West Coast Surf Hostel-red,7313400,José,Lourinh,Lourinh e Atalaia,39.2663,-9.33202,Private room,50,2,2,2018-12-27,0.05,10,364,0,8018/AL
24568891,Relish the Charm of Lisbon from Stunning Loft Abode,185630096,Jorge,Lisboa,Estrela,38.7099,-9.15389,Entire home/apt,54,3,130,2021-11-17,2.97,1,287,22,73338/AL
24569699,West Coast Surf Hostel,7313400,José,Lourinh,Lourinh e Atalaia,39.26636,-9.3323,Shared room,20,2,6,2020-09-12,0.15,10,365,0,8018/AL
24569983,Stylish Ajuda by Timelystay,123366549,Miguel,Lisboa,Ajuda,38.7026,-9.1925,Entire home/apt,50,6,66,2021-11-02,1.58,11,238,10,32535/AL
24570517,Beato 1 com Pátio exterior.,34755880,Paula,Lisboa,Beato,38.73389,-9.11633,Entire home/apt,80,3,0,,,3,343,0,69527/AL
24570652,West Coast Surf Hostel,7313400,José,Lourinh,Lourinh e Atalaia,39.26605,-9.33162,Shared room,20,2,1,2018-06-17,0.02,10,365,0,8018/AL
24571752,1-West Coast Surf Hostel-purple,7313400,José,Lourinh,Lourinh e Atalaia,39.26518,-9.33161,Private room,50,2,10,2020-08-12,0.23,10,364,0,8018/AL
24573355,Beato 2 com pátio exterior.,34755880,Paula,Lisboa,Beato,38.73495,-9.11643,Entire home/apt,80,3,2,2018-07-05,0.05,3,342,0,69526/AL
24573369,LISBHOUSE - Splendid Place in Lisbon,94516948,Carla,Lisboa,Parque das Naes,38.77929,-9.09485,Entire home/apt,200,3,2,2019-08-22,0.05,2,0,0,63128/AL
24573598,Castle View Attic,6952834,Esther,Lisboa,Santa Maria Maior,38.71799,-9.1363,Entire home/apt,88,3,76,2021-12-06,1.73,3,164,9,64966/AL
24574227,"Beach, surf & sea view apartment",50593581,Zita,Lourinh,Lourinh e Atalaia,39.26542,-9.33479,Entire home/apt,50,4,13,2021-09-19,0.31,1,5,4,70248/AL
24577471,D&G Apartments Lisboa/Aeroport (full private),185708800,Guilherme,Lisboa,Olivais,38.76685,-9.11738,Entire home/apt,52,1,67,2020-02-26,1.53,2,0,0,30586/2018
24578928,History@Chiado by Upperground,101542522,Upperground,Lisboa,Misericrdia,38.71019,-9.14476,Entire home/apt,90,2,120,2020-10-25,2.73,11,339,0,65628/AL
24579314,❤LD Apartments~Amazing~Historic Area~Terrace~AC,89302947,João,Lisboa,Santa Maria Maior,38.71703,-9.13503,Entire home/apt,518,2,22,2020-03-09,0.53,3,281,0,39053/AL
24579531,Marquês Pombal Private Single (22),149878881,Miguel,Lisboa,Santo Antnio,38.72434,-9.14356,Private room,358,4,1,2018-05-28,0.02,1,364,0,49277/AL
24579859,Quarto Duplo Malveira,185731162,Yvelise,Mafra,Malveira e So Miguel de Alcaina,38.9344,-9.25263,Private room,30,2,1,2019-08-17,0.04,1,312,0,Exempt
24587964,Sintra Central Loft,15000044,Vitor,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.79698,-9.39073,Entire home/apt,54,2,57,2021-09-19,1.30,2,360,4,41063/AL
24588690,Bica Patio Duplex by LovelyStay,257927631,LovelyStay,Lisboa,Misericrdia,38.70911,-9.14682,Entire home/apt,97,2,88,2021-11-18,2.00,70,148,26,60901/AL
24589842,Quarto Casal Janela grande @LisboaCentral,17733765,Maria,Lisboa,Penha de Frana,38.73193,-9.13123,Private room,51,3,13,2020-01-01,0.31,24,181,0,58343/AL
24590090,26 Bunkbed Room,17733765,Maria,Lisboa,Penha de Frana,38.7324,-9.13171,Private room,43,3,7,2021-11-16,0.16,24,355,2,58343/AL
24594945,Peter Love House,112922180,Pedro Ricardo,Mafra,Ericeira,38.95745,-9.41203,Entire home/apt,400,4,10,2021-09-13,0.24,1,0,3,69999/AL
24599335,Bela Vista Rooms - Lisboa,185889557,Carlos,Lisboa,Marvila,38.74318,-9.11778,Private room,50,1,0,,,1,0,0,70095/AL
24599863,West House Near Santa Cruz,185890635,Leonor,Torres Vedras,A dos Cunhados e Maceira,39.13137,-9.31767,Entire home/apt,180,7,3,2019-05-31,0.07,1,365,0,17831/AL
24604290,Pensão Rosinha Ericeira Beach House,872205,Camila&Paulo,Mafra,Santo Isidoro,39.00766,-9.41766,Entire home/apt,45,3,13,2019-09-21,0.30,28,69,0,2821/AL
24608094,Estefânia Flat - Lisbon Center (Short/ Mid Rental),42321492,Marce Andrade,Lisboa,Arroios,38.72841,-9.14091,Entire home/apt,88,2,16,2019-08-20,0.37,4,32,0,62370/AL
24613695,Typical 4 bedroom Apt w/ Terrasse,90484219,Luís,Lisboa,Penha de Frana,38.73636,-9.13113,Entire home/apt,171,4,68,2021-08-01,1.55,3,156,3,70075/AL.
24614788,"The Penthouse, by Your Lisbon Home",4861007,Pedro,Lisboa,Parque das Naes,38.7778,-9.09799,Entire home/apt,292,1,26,2020-10-06,0.59,24,0,0,74472/AL
24622320,ALTIDO Cosy 1-bed flat w/seaview in Alfama,186063628,Benoît,Lisboa,Santa Maria Maior,38.71044,-9.12881,Entire home/apt,89,2,51,2021-11-05,1.17,1,361,6,69729/AL
24629137,Lovely TWO-BEDROOM APARTMENT with terrace,70904759,Bombarda 32,Lisboa,Arroios,38.72118,-9.13334,Entire home/apt,45,30,9,2021-08-15,0.22,7,312,1,Exempt
24630263,Sophisticated Apartment in São Jorge de Arroios,186134659,Maria João,Lisboa,Arroios,38.73521,-9.13349,Entire home/apt,100,2,53,2021-11-28,1.24,1,318,1,70350/AL
24631951,Cozy Apartment in Alcântara - New !,186146270,Filipe & Pedro,Lisboa,Alcntara,38.70645,-9.17484,Entire home/apt,60,15,8,2021-10-31,0.18,1,114,2,41800-AL
24637599,"CUTE STUDIO in Intendente, Mouraria",70904759,Bombarda 32,Lisboa,Arroios,38.71928,-9.13363,Entire home/apt,30,30,12,2018-09-01,0.28,7,286,0,Exempt
24639839,Alfama Lapa,177995777,Rui,Lisboa,Santa Maria Maior,38.71138,-9.12508,Entire home/apt,65,1,26,2018-11-13,0.59,1,1,0,68973/AL
24643097,Unique Modern loft home in Central Lisbon,79451000,Prakah,Lisboa,Santo Antnio,38.72451,-9.1547,Entire home/apt,57,3,71,2021-12-07,1.66,1,361,7,Exempt
24643354,Your true Lisbon story in Estrela neighbourhood,6704553,Elvira,Lisboa,Estrela,38.71444,-9.15641,Entire home/apt,66,4,0,,,1,9,0,83494/AL
24643418,The Graça Apartment,76127721,Nuno,Lisboa,So Vicente,38.72106,-9.12261,Entire home/apt,61,3,97,2021-12-03,2.23,15,350,18,68726/AL
24646613,DOWNTOWN-Modern Comfy 1 Bed w/Views-Lift & Parking,135915593,Isabelle,Lisboa,Santa Maria Maior,38.71043,-9.13684,Entire home/apt,80,4,46,2021-07-30,1.08,2,196,4,12345/AL
24648402,Principe Real Nice Guest House,2101702,João,Lisboa,Santo Antnio,38.71566,-9.15064,Entire home/apt,69,4,152,2021-12-01,3.47,13,24,20,69807/AL
24653993,Flat with private terrace/car garage/next to train,65122532,Alexandra,Lisboa,Benfica,38.74598,-9.20422,Entire home/apt,51,17,94,2021-12-06,2.14,15,151,6,80086AL
24654576,"Chiado quarter, space, comfort, family type",1416183,Fadoflats,Lisboa,Santa Maria Maior,38.71365,-9.14164,Entire home/apt,119,3,64,2021-11-23,1.46,13,293,10,68519/AL
